student_id,name,branch,guardian_contact,mentor_id,rolling_attendance_90d,overall_avg_score,max_attempts_overall,avg_score_Mathematics-I,avg_score_Physics,avg_score_Programming,amount_due,amount_paid,status,overdue_days,risk_score,risk_reasons,risk_band
2106,Niharika Wadhwa,Computer Science,9876540106,1007,95.55555555555556,77.21,3,76.11333333333333,74.80666666666667,80.71,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2107,Ishwar Ben,Electrical,9876540107,1034,97.77777777777777,76.11333333333333,3,73.48,80.11666666666666,74.74333333333333,150000,150000,Paid,23,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2108,Wriddhish Parikh,Electrical,9876540108,1037,97.77777777777777,78.23666666666666,3,84.08333333333333,73.04333333333334,77.58333333333333,150000,150000,Paid,22,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2109,Sarthak Dora,Electronics,9876540109,1037,93.33333333333333,77.5988888888889,3,79.32666666666667,73.10666666666667,80.36333333333333,150000,150000,Paid,31,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2110,Jeevika Samra,Electrical,9876540110,1017,76.66666666666667,79.9211111111111,3,81.60333333333334,88.25333333333333,69.90666666666667,150000,150000,Paid,42,85,"Attendance 76.67% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2111,Ikbal Aurora,Computer Science,9876540111,1048,96.66666666666667,70.7088888888889,3,69.95666666666666,68.46333333333334,73.70666666666666,150000,0,Overdue,132,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2112,Upadhriti Bhavsar,Civil,9876540112,1025,94.44444444444444,76.77666666666667,3,74.67,79.10333333333334,76.55666666666667,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2113,Falak Mand,Electrical,9876540113,1001,95.55555555555556,73.67,3,80.95333333333333,61.45666666666667,78.60000000000001,150000,150000,Paid,47,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2114,Vasudha Nath,Mechanical,9876540114,1029,94.44444444444444,79.73444444444445,3,75.00999999999999,80.98333333333333,83.21,150000,129674,Partial,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2115,Yashoda Chhabra,Civil,9876540115,1001,96.66666666666667,77.62555555555555,3,73.37,77.39333333333333,82.11333333333333,150000,150000,Paid,64,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2116,Samar Sami,Civil,9876540116,1026,95.55555555555556,77.91555555555556,3,82.63333333333334,82.27666666666667,68.83666666666666,150000,150000,Paid,29,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2117,Garima Bhalla,Computer Science,9876540117,1039,96.66666666666667,83.6511111111111,3,80.44,84.72000000000001,85.79333333333334,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2118,Orinder Bhalla,Electrical,9876540118,1048,97.77777777777777,82.81,3,87.24666666666667,79.81,81.37333333333333,150000,150000,Paid,21,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2119,Vyanjana Dutta,Mechanical,9876540119,1026,96.66666666666667,77.34666666666666,3,69.00333333333333,80.05666666666667,82.98,150000,150000,Paid,54,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2120,Tristan Dixit,Electronics,9876540120,1023,76.66666666666667,79.26444444444445,3,80.41333333333334,85.45666666666666,71.92333333333333,150000,150000,Paid,35,85,"Attendance 76.67% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2121,Sneha Rattan,Mechanical,9876540121,1030,93.33333333333333,80.38777777777779,3,78.01333333333334,86.64,76.51,150000,150000,Paid,27,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2122,Avni Devi,Computer Science,9876540122,1038,94.44444444444444,79.12444444444445,3,82.81333333333333,76.52333333333333,78.03666666666666,150000,150000,Paid,51,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2123,Aarna Borra,Mechanical,9876540123,1043,93.33333333333333,64.34444444444445,3,74.07333333333334,39.846666666666664,79.11333333333333,150000,150000,Paid,48,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2124,Zaid Mangal,Computer Science,9876540124,1022,94.44444444444444,62.52333333333334,3,76.54333333333334,74.71666666666667,36.309999999999995,150000,150000,Paid,58,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2125,Alka Agarwal,Computer Science,9876540125,1017,97.77777777777777,71.86222222222221,3,76.41000000000001,59.25,79.92666666666666,150000,150000,Paid,64,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2126,Inaya Sane,Computer Science,9876540126,1036,91.11111111111111,80.05777777777777,3,79.44666666666667,78.14666666666666,82.58,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2127,Yutika Sachdev,Electrical,9876540127,1007,95.55555555555556,75.97666666666666,3,71.39333333333333,83.34333333333332,73.19333333333333,150000,0,Overdue,150,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2128,Waida Dhillon,Civil,9876540128,1020,90.0,81.55111111111111,3,82.35333333333334,83.82666666666667,78.47333333333334,150000,150000,Paid,44,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2129,Zinal Soni,Computer Science,9876540129,1013,97.77777777777777,82.13888888888889,3,89.07333333333334,77.52666666666666,79.81666666666666,150000,150000,Paid,61,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2130,Chameli Chatterjee,Electrical,9876540130,1044,95.55555555555556,63.91888888888889,3,36.32,75.18666666666667,80.25,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2131,Hemani Tara,Electrical,9876540131,1006,94.44444444444444,78.94666666666666,3,84.41666666666667,74.92333333333333,77.5,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2132,Aditya Parmer,Electrical,9876540132,1043,95.55555555555556,82.60555555555555,3,87.62,78.03333333333333,82.16333333333334,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2133,Nirja Raja,Mechanical,9876540133,1029,97.77777777777777,76.01444444444445,3,70.00666666666667,80.27999999999999,77.75666666666666,150000,150000,Paid,34,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2134,Warinder Murthy,Electronics,9876540134,1016,94.44444444444444,76.39111111111112,3,79.95666666666666,73.49,75.72666666666667,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2135,Aahana Bath,Electrical,9876540135,1014,67.77777777777779,75.4811111111111,3,78.16333333333334,73.92333333333333,74.35666666666667,150000,150000,Paid,50,100,"Attendance 67.78% (50-70), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2136,Gaurika Atwal,Civil,9876540136,1041,95.55555555555556,44.873333333333335,3,75.08999999999999,29.126666666666665,30.403333333333332,150000,150000,Paid,25,85,"Overall Avg Score 44.87% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2137,Anya Khosla,Electronics,9876540137,1008,98.88888888888889,62.696666666666665,3,82.53666666666668,30.243333333333336,75.31,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2138,Abdul Mannan,Mechanical,9876540138,1006,96.66666666666667,82.01222222222222,3,73.91,87.69,84.43666666666667,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2139,Aarna Patla,Computer Science,9876540139,1026,95.55555555555556,74.32555555555557,3,74.75666666666667,77.63333333333334,70.58666666666666,150000,150000,Paid,40,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2140,Liam Bhavsar,Electrical,9876540140,1008,94.44444444444444,55.025555555555556,3,77.58333333333333,27.290000000000003,60.20333333333334,150000,150000,Paid,73,85,"Overall Avg Score 55.03% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2141,Indira Gupta,Computer Science,9876540141,1032,91.11111111111111,82.03333333333333,3,84.58999999999999,86.15333333333335,75.35666666666667,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2142,Damini Mani,Electrical,9876540142,1007,94.44444444444444,82.72333333333333,3,79.48333333333333,82.88,85.80666666666667,150000,150000,Paid,58,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2143,Manthan Soni,Civil,9876540143,1014,94.44444444444444,76.43555555555555,3,70.26,83.31,75.73666666666666,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2144,Bimala Seth,Mechanical,9876540144,1022,93.33333333333333,77.12555555555555,3,69.41333333333334,82.57666666666667,79.38666666666667,150000,150000,Paid,60,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2145,Vinaya Atwal,Electronics,9876540145,1011,96.66666666666667,85.7011111111111,3,87.17,83.92,86.01333333333332,150000,150000,Paid,26,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2146,Jatin Mukhopadhyay,Civil,9876540146,1015,96.66666666666667,48.43111111111111,3,72.83333333333333,39.046666666666674,33.413333333333334,150000,150000,Paid,22,85,"Overall Avg Score 48.43% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2147,Ranbir Bala,Computer Science,9876540147,1046,97.77777777777777,67.84666666666666,3,56.47333333333333,75.15666666666667,71.91000000000001,150000,150000,Paid,66,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2148,Megha Mand,Mechanical,9876540148,1043,97.77777777777777,76.56888888888889,3,72.57,74.53666666666668,82.60000000000001,150000,150000,Paid,54,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2149,Vritti Shan,Electronics,9876540149,1010,98.88888888888889,49.8,3,72.79666666666667,39.16,37.443333333333335,150000,150000,Paid,70,100,"Overall Avg Score 49.80% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2150,Frado Halder,Mechanical,9876540150,1030,97.77777777777777,72.15,3,71.46,72.58666666666666,72.40333333333334,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2151,Max Babu,Electronics,9876540151,1046,93.33333333333333,61.34888888888889,3,75.71333333333332,44.78,63.553333333333335,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2152,Avni Oak,Civil,9876540152,1040,97.77777777777777,77.08777777777777,3,79.05333333333333,77.86666666666667,74.34333333333332,150000,150000,Paid,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2153,Kalpit Pall,Mechanical,9876540153,1011,92.22222222222223,76.43444444444444,3,73.5,83.56333333333333,72.24,150000,150000,Paid,40,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2154,Eiravati Shroff,Civil,9876540154,1030,100.0,75.30111111111111,3,76.94666666666666,71.57000000000001,77.38666666666666,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2155,Naveen Buch,Electrical,9876540155,1041,93.33333333333333,67.72888888888889,3,76.45,38.81333333333333,87.92333333333333,150000,0,Overdue,85,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2156,Christopher Randhawa,Computer Science,9876540156,1008,78.88888888888889,69.03222222222222,3,72.14666666666666,60.82,74.13,150000,150000,Paid,34,85,"Attendance 78.89% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
